sku_id,forecast_demand,actual_units,stock_on_hand,stockout_risk,overstock_risk,demand_risk,inventory_risk_score,inventory_coverage_weeks,risk_level,primary_risk_driver,business_priority,sku_name,category,inventory_gap,recommended_replenishment_units,excess_inventory_units,inventory_status,recommended_action,business_recommendation,unit_price,unit_cost,sales_value_at_risk,capital_locked_in_overstock,forecast_error,absolute_error
SKU04797,94.0,106.0,88.0,0.0,100.0,0.0,20.0,0.94,Low,Overstock,Low,BasicNeeds Bath & Body 2L,Personal Care,-6.0,6.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,297.66,203.57,1785.96,0.0,12.0,12.0
SKU04798,83.0,114.0,1.0,0.0,100.0,0.0,20.0,0.01,Low,Overstock,Low,EverydayPlus Ready Meals 250ml,Frozen Foods,-82.0,82.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,640.44,394.55,52516.08,0.0,31.0,31.0
SKU04800,271.0,320.0,20.0,0.0,100.0,0.0,20.0,0.07,Low,Overstock,Low,SoftTouch Oral Care Pack of 6,Personal Care,-251.0,251.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,816.44,643.52,204926.44,0.0,49.0,49.0
SKU04801,129.0,128.0,92.0,0.0,100.0,0.0,20.0,0.71,Low,Overstock,Low,EverydayPlus Butter & Ghee Large,Dairy & Bakery,-37.0,37.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,108.26,71.81,4005.62,0.0,-1.0,1.0
SKU04802,130.0,130.0,111.0,0.0,100.0,0.0,20.0,0.85,Low,Overstock,Low,MetroBrand Cooking Oil 250g,Grocery,-19.0,19.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,237.57,146.2,4513.83,0.0,0.0,0.0
SKU04803,110.0,120.0,41.0,0.0,100.0,0.0,20.0,0.37,Low,Overstock,Low,PurePlus Men's Wear 1L,Apparel & Footwear,-69.0,69.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1055.76,619.36,72847.44,0.0,10.0,10.0
SKU04805,239.0,286.0,231.0,0.0,100.0,0.0,20.0,0.97,Low,Overstock,Low,EverydayPlus Oral Care 250ml,Personal Care,-8.0,8.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,136.32,82.81,1090.56,0.0,47.0,47.0
SKU04807,185.0,173.0,47.0,0.0,100.0,0.0,20.0,0.25,Low,Overstock,Low,CleanWave Coffee 100g,Beverages,-138.0,138.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,137.43,94.52,18965.34,0.0,-12.0,12.0
SKU04809,208.0,224.0,105.0,0.0,100.0,0.0,20.0,0.5,Low,Overstock,Low,CleanWave Notebooks Small,Stationery & Office,-103.0,103.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,219.51,141.89,22609.53,0.0,16.0,16.0
SKU04811,128.0,134.0,25.0,0.0,100.0,0.0,20.0,0.2,Low,Overstock,Low,MetroBrand Skin Care 500ml,Personal Care,-103.0,103.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,281.13,194.64,28956.39,0.0,6.0,6.0
SKU04812,88.0,107.0,72.0,0.0,100.0,0.0,20.0,0.82,Low,Overstock,Low,MetroBrand Ready Meals 2kg,Frozen Foods,-16.0,16.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,251.69,142.73,4027.04,0.0,19.0,19.0
SKU04814,106.0,136.0,44.0,0.0,100.0,0.0,20.0,0.42,Low,Overstock,Low,SmartBuy Biscuits & Cookies 100g,Snacks & Confectionery,-62.0,62.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,53.95,39.4,3344.9,0.0,30.0,30.0
SKU04817,157.0,154.0,222.0,0.0,100.0,0.0,20.0,1.41,Low,Overstock,Low,HomeStyle Namkeen 250ml,Snacks & Confectionery,65.0,0.0,65.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,40.86,24.88,0.0,1617.2,-3.0,3.0
SKU04818,99.0,137.0,144.0,0.0,100.0,0.0,20.0,1.45,Low,Overstock,Low,HealthFirst Skin Care 2L,Personal Care,45.0,0.0,45.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,254.31,171.43,0.0,7714.35,38.0,38.0
SKU04826,108.0,109.0,119.0,0.0,100.0,0.0,20.0,1.1,Low,Overstock,Low,NovaFresh Men's Wear Medium,Apparel & Footwear,11.0,0.0,11.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1610.45,894.31,0.0,9837.41,1.0,1.0
SKU04829,98.0,98.0,166.0,0.0,100.0,0.0,20.0,1.69,Low,Overstock,Low,GreenValley Notebooks 2L,Stationery & Office,68.0,0.0,68.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,159.42,120.95,0.0,8224.6,0.0,0.0
SKU04831,86.0,134.0,184.0,0.0,100.0,0.0,20.0,2.14,Low,Overstock,Low,HomeStyle Storage & Containers 250ml,Home & Kitchen,98.0,0.0,98.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,856.16,672.2,0.0,65875.6,48.0,48.0
SKU04836,120.0,146.0,117.0,0.0,100.0,0.0,20.0,0.98,Low,Overstock,Low,TrueTaste Spices & Seasoning 250ml,Grocery,-3.0,3.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,370.47,255.54,1111.41,0.0,26.0,26.0
SKU04837,152.0,171.0,92.0,0.0,100.0,0.0,20.0,0.61,Low,Overstock,Low,DailyBest Writing Instruments 1L,Stationery & Office,-60.0,60.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,246.51,147.06,14790.6,0.0,19.0,19.0
SKU04838,131.0,125.0,77.0,0.0,100.0,0.0,20.0,0.59,Low,Overstock,Low,GreenValley Writing Instruments 500g,Stationery & Office,-54.0,54.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,110.85,62.61,5985.9,0.0,-6.0,6.0
SKU04839,161.0,181.0,35.0,0.0,100.0,0.0,20.0,0.22,Low,Overstock,Low,NovaFresh Writing Instruments 250ml,Stationery & Office,-126.0,126.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,51.2,39.03,6451.2,0.0,20.0,20.0
SKU04841,120.0,115.0,123.0,0.0,100.0,0.0,20.0,1.02,Low,Overstock,Low,PureLife Vitamins & Supplements Family Pack,Health & Wellness,3.0,0.0,3.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1189.41,929.61,0.0,2788.83,-5.0,5.0
SKU04843,177.0,216.0,141.0,0.0,100.0,0.0,20.0,0.8,Low,Overstock,Low,SmartBuy Office Supplies 100g,Stationery & Office,-36.0,36.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,272.97,209.55,9826.92,0.0,39.0,39.0
SKU04846,153.0,140.0,66.0,0.0,100.0,0.0,20.0,0.43,Low,Overstock,Low,MetroBrand Chocolates 500g,Snacks & Confectionery,-87.0,87.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,118.61,78.81,10319.07,0.0,-13.0,13.0
SKU04848,130.0,101.0,20.0,0.0,100.0,0.0,20.0,0.15,Low,Overstock,Low,QuickBite Women's Wear 250ml,Apparel & Footwear,-110.0,110.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,472.99,311.24,52028.9,0.0,-29.0,29.0
SKU04849,112.0,97.0,106.0,0.0,100.0,0.0,20.0,0.95,Low,Overstock,Low,SunriseFoods Batteries 250ml,Electronics & Accessories,-6.0,6.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1457.98,1088.18,8747.88,0.0,-15.0,15.0
SKU04850,137.0,162.0,132.0,0.0,100.0,0.0,20.0,0.96,Low,Overstock,Low,NovaFresh Air Fresheners 1L,Home Care,-5.0,5.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,273.9,174.74,1369.5,0.0,25.0,25.0
SKU04851,118.0,125.0,44.0,0.0,100.0,0.0,20.0,0.37,Low,Overstock,Low,DailyBest Biscuits & Cookies 100g,Snacks & Confectionery,-74.0,74.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,86.17,67.24,6376.58,0.0,7.0,7.0
SKU04852,111.0,134.0,57.0,0.0,100.0,0.0,20.0,0.51,Low,Overstock,Low,MetroBrand Pulses & Lentils Pack of 12,Grocery,-54.0,54.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,366.43,208.33,19787.22,0.0,23.0,23.0
SKU04854,110.0,90.0,342.0,0.0,100.0,0.0,20.0,3.11,Low,Overstock,Low,SparkleClean Batteries Pack of 12,Electronics & Accessories,232.0,0.0,232.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1401.83,1096.57,0.0,254404.24,-20.0,20.0
SKU04855,197.0,210.0,204.0,0.0,100.0,0.0,20.0,1.04,Low,Overstock,Low,EliteHome Women's Wear 2L,Apparel & Footwear,7.0,0.0,7.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1757.08,1209.38,0.0,8465.66,13.0,13.0
SKU04856,78.0,98.0,344.0,0.0,100.0,0.0,20.0,4.41,Low,Overstock,Low,HomeStyle Office Supplies 1kg,Stationery & Office,266.0,0.0,266.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,245.47,188.93,0.0,50255.38,20.0,20.0
SKU04857,111.0,118.0,200.0,0.0,100.0,0.0,20.0,1.8,Low,Overstock,Low,SoftTouch Air Fresheners 1L,Home Care,89.0,0.0,89.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,451.19,326.19,0.0,29030.91,7.0,7.0
SKU04858,146.0,105.0,217.0,0.0,100.0,0.0,20.0,1.49,Low,Overstock,Low,EverydayPlus Men's Wear 100g,Apparel & Footwear,71.0,0.0,71.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1174.96,650.5,0.0,46185.5,-41.0,41.0
SKU04859,163.0,155.0,152.0,0.0,100.0,0.0,20.0,0.93,Low,Overstock,Low,CityFresh Small Appliances Pack of 12,Electronics & Accessories,-11.0,11.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,2004.51,1438.86,22049.61,0.0,-8.0,8.0
SKU04861,120.0,162.0,90.0,0.0,100.0,0.0,20.0,0.75,Low,Overstock,Low,QuickBite Storage & Containers 250ml,Home & Kitchen,-30.0,30.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1503.58,826.98,45107.4,0.0,42.0,42.0
SKU04862,134.0,154.0,130.0,0.0,100.0,0.0,20.0,0.97,Low,Overstock,Low,TrueTaste Cooking Oil 500g,Grocery,-4.0,4.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,74.31,48.47,297.24,0.0,20.0,20.0
SKU04864,117.0,148.0,63.0,0.0,100.0,0.0,20.0,0.54,Low,Overstock,Low,NatureBlend Office Supplies 250ml,Stationery & Office,-54.0,54.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,110.36,68.78,5959.44,0.0,31.0,31.0
SKU04865,260.0,273.0,113.0,0.0,100.0,0.0,20.0,0.43,Low,Overstock,Low,PureLife OTC Medicine 1kg,Health & Wellness,-147.0,147.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1576.52,1255.93,231748.44,0.0,13.0,13.0
SKU04866,147.0,164.0,125.0,0.0,100.0,0.0,20.0,0.85,Low,Overstock,Low,PremiumSelect Writing Instruments Family Pack,Stationery & Office,-22.0,22.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,132.78,104.24,2921.16,0.0,17.0,17.0
SKU04867,91.0,126.0,99.0,0.0,100.0,0.0,20.0,1.09,Low,Overstock,Low,TrueTaste Sugar & Salt 2kg,Grocery,8.0,0.0,8.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,275.33,198.57,0.0,1588.56,35.0,35.0
SKU04868,112.0,155.0,44.0,0.0,100.0,0.0,20.0,0.39,Low,Overstock,Low,NutriPlus Ice Cream 500g,Frozen Foods,-68.0,68.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,647.03,415.21,43998.04,0.0,43.0,43.0
SKU04869,110.0,116.0,96.0,0.0,100.0,0.0,20.0,0.87,Low,Overstock,Low,NovaFresh Footwear 2L,Apparel & Footwear,-14.0,14.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1157.49,751.34,16204.86,0.0,6.0,6.0
SKU04874,85.0,93.0,64.0,0.0,100.0,0.0,20.0,0.75,Low,Overstock,Low,ValueChoice Surface Cleaners 1L,Home Care,-21.0,21.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,272.79,182.54,5728.59,0.0,8.0,8.0
SKU04876,173.0,156.0,62.0,0.0,100.0,0.0,20.0,0.36,Low,Overstock,Low,PurePlus Juices 100g,Beverages,-111.0,111.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,66.28,51.68,7357.08,0.0,-17.0,17.0
SKU04878,110.0,167.0,70.0,0.0,100.0,0.0,20.0,0.64,Low,Overstock,Low,PureLife Coffee 500g,Beverages,-40.0,40.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,150.39,97.11,6015.6,0.0,57.0,57.0
SKU04879,111.0,91.0,315.0,0.0,100.0,0.0,20.0,2.84,Low,Overstock,Low,SunriseFoods Small Appliances 250ml,Electronics & Accessories,204.0,0.0,204.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1631.86,1032.44,0.0,210617.76,-20.0,20.0
SKU04881,104.0,107.0,53.0,0.0,100.0,0.0,20.0,0.51,Low,Overstock,Low,HealthFirst Milk Large,Dairy & Bakery,-51.0,51.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,391.06,273.68,19944.06,0.0,3.0,3.0
SKU04882,203.0,213.0,19.0,0.0,100.0,0.0,20.0,0.09,Low,Overstock,Low,MetroBrand Cookware 250g,Home & Kitchen,-184.0,184.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1130.0,798.64,207920.0,0.0,10.0,10.0
SKU04884,150.0,153.0,208.0,0.0,100.0,0.0,20.0,1.39,Low,Overstock,Low,FamilyChoice Tea Pack of 6,Beverages,58.0,0.0,58.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,234.65,133.08,0.0,7718.64,3.0,3.0
SKU04885,87.0,108.0,194.0,0.0,100.0,0.0,20.0,2.23,Low,Overstock,Low,SunriseFoods Spices & Seasoning 2L,Grocery,107.0,0.0,107.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,336.37,266.53,0.0,28518.71,21.0,21.0
SKU04886,141.0,130.0,146.0,0.0,100.0,0.0,20.0,1.04,Low,Overstock,Low,PureLife Chocolates Small,Snacks & Confectionery,5.0,0.0,5.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,155.4,113.21,0.0,566.05,-11.0,11.0
SKU04887,63.0,100.0,33.0,0.0,100.0,0.0,20.0,0.52,Low,Overstock,Low,SmartBuy Storage & Containers 1L,Home & Kitchen,-30.0,30.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,970.11,747.65,29103.3,0.0,37.0,37.0
SKU04888,88.0,88.0,162.0,0.0,100.0,0.0,20.0,1.84,Low,Overstock,Low,CleanWave Ice Cream 1kg,Frozen Foods,74.0,0.0,74.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,362.75,213.99,0.0,15835.26,0.0,0.0
SKU04889,81.0,110.0,127.0,0.0,100.0,0.0,20.0,1.57,Low,Overstock,Low,NutriPlus Office Supplies 1L,Stationery & Office,46.0,0.0,46.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,175.19,137.18,0.0,6310.28,29.0,29.0
SKU04891,141.0,135.0,117.0,0.0,100.0,0.0,20.0,0.83,Low,Overstock,Low,FamilyChoice Oral Care Pack of 12,Personal Care,-24.0,24.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,647.88,437.43,15549.12,0.0,-6.0,6.0
SKU04892,145.0,153.0,116.0,0.0,100.0,0.0,20.0,0.8,Low,Overstock,Low,PurePlus Energy Drinks 500g,Beverages,-29.0,29.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,110.29,61.3,3198.41,0.0,8.0,8.0
SKU04894,83.0,122.0,190.0,0.0,100.0,0.0,20.0,2.29,Low,Overstock,Low,CleanWave Ready Meals 2kg,Frozen Foods,107.0,0.0,107.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,262.59,199.49,0.0,21345.43,39.0,39.0
SKU04896,170.0,174.0,152.0,0.0,100.0,0.0,20.0,0.89,Low,Overstock,Low,EverydayPlus Men's Grooming 2kg,Personal Care,-18.0,18.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,481.62,346.56,8669.16,0.0,4.0,4.0
SKU04897,106.0,104.0,26.0,0.0,100.0,0.0,20.0,0.25,Low,Overstock,Low,NatureBlend Women's Wear 100g,Apparel & Footwear,-80.0,80.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,904.26,662.55,72340.8,0.0,-2.0,2.0
SKU04899,152.0,165.0,21.0,0.0,100.0,0.0,20.0,0.14,Low,Overstock,Low,FreshFarm Cheese 2L,Dairy & Bakery,-131.0,131.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,222.1,143.39,29095.1,0.0,13.0,13.0
SKU04900,141.0,169.0,155.0,0.0,100.0,0.0,20.0,1.1,Low,Overstock,Low,HomeStyle Storage & Containers 1kg,Home & Kitchen,14.0,0.0,14.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1236.82,961.58,0.0,13462.12,28.0,28.0
SKU04901,89.0,91.0,58.0,0.0,100.0,0.0,20.0,0.65,Low,Overstock,Low,GreenValley Dishwashing 100g,Home Care,-31.0,31.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,225.62,140.57,6994.22,0.0,2.0,2.0
SKU04902,79.0,128.0,179.0,0.0,100.0,0.0,20.0,2.27,Low,Overstock,Low,CrispKing Tea 250g,Beverages,100.0,0.0,100.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,275.17,208.86,0.0,20886.0,49.0,49.0
SKU04904,170.0,184.0,194.0,0.0,100.0,0.0,20.0,1.14,Low,Overstock,Low,HealthFirst Storage & Containers Large,Home & Kitchen,24.0,0.0,24.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,1471.86,895.71,0.0,21497.04,14.0,14.0
SKU04905,114.0,113.0,217.0,0.0,100.0,0.0,20.0,1.9,Low,Overstock,Low,PureLife Cooking Oil 500g,Grocery,103.0,0.0,103.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,117.04,74.42,0.0,7665.26,-1.0,1.0
SKU04906,103.0,92.0,193.0,0.0,100.0,0.0,20.0,1.87,Low,Overstock,Low,HealthFirst Cookware 500g,Home & Kitchen,90.0,0.0,90.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,2009.44,1506.86,0.0,135617.4,-11.0,11.0
SKU04907,237.0,172.0,151.0,0.0,100.0,0.0,20.0,0.64,Low,Overstock,Low,SparkleClean Office Supplies Medium,Stationery & Office,-86.0,86.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,198.11,139.41,17037.46,0.0,-65.0,65.0
SKU04909,119.0,145.0,93.0,0.0,100.0,0.0,20.0,0.78,Low,Overstock,Low,SmartBuy Bread 1kg,Dairy & Bakery,-26.0,26.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,190.96,110.95,4964.96,0.0,26.0,26.0
SKU04911,134.0,132.0,24.0,0.0,100.0,0.0,20.0,0.18,Low,Overstock,Low,PureLife Frozen Vegetables 2L,Frozen Foods,-110.0,110.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,524.33,319.77,57676.3,0.0,-2.0,2.0
SKU04912,202.0,195.0,170.0,0.0,100.0,0.0,20.0,0.84,Low,Overstock,Low,GreenValley Vitamins & Supplements 2L,Health & Wellness,-32.0,32.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,191.17,115.12,6117.44,0.0,-7.0,7.0
SKU04914,103.0,128.0,86.0,0.0,100.0,0.0,20.0,0.83,Low,Overstock,Low,DailyBest OTC Medicine Small,Health & Wellness,-17.0,17.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,423.79,267.27,7204.43,0.0,25.0,25.0
SKU04917,140.0,109.0,25.0,0.0,100.0,0.0,20.0,0.18,Low,Overstock,Low,PureLife Ready Meals Large,Frozen Foods,-115.0,115.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,282.51,195.58,32488.65,0.0,-31.0,31.0
SKU04918,178.0,178.0,134.0,0.0,100.0,0.0,20.0,0.75,Low,Overstock,Low,PurePlus Flour & Atta 250g,Grocery,-44.0,44.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,64.2,44.96,2824.8,0.0,0.0,0.0
SKU04919,66.0,109.0,108.0,0.0,100.0,0.0,20.0,1.64,Low,Overstock,Low,GoldenHarvest Pulses & Lentils Pack of 6,Grocery,42.0,0.0,42.0,SURPLUS,MONITOR INVENTORY,Inventory is above forecast demand. Monitor inventory levels.,374.09,211.22,0.0,8871.24,43.0,43.0
SKU04920,255.0,278.0,59.0,0.0,100.0,0.0,20.0,0.23,Low,Overstock,Low,CleanWave Writing Instruments Family Pack,Stationery & Office,-196.0,196.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,31.96,21.2,6264.16,0.0,23.0,23.0
SKU04922,144.0,154.0,47.0,0.0,100.0,0.0,20.0,0.33,Low,Overstock,Low,NatureBlend Vitamins & Supplements Family Pack,Health & Wellness,-97.0,97.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,1250.82,828.34,121329.54,0.0,10.0,10.0
SKU04925,94.0,96.0,20.0,0.0,100.0,0.0,20.0,0.21,Low,Overstock,Low,CleanWave Coffee Family Pack,Beverages,-74.0,74.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,136.47,97.01,10098.78,0.0,2.0,2.0
SKU04927,173.0,140.0,62.0,0.0,100.0,0.0,20.0,0.36,Low,Overstock,Low,GreenValley Bread Pack of 12,Dairy & Bakery,-111.0,111.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,201.34,159.02,22348.74,0.0,-33.0,33.0
SKU04928,155.0,183.0,34.0,0.0,100.0,0.0,20.0,0.22,Low,Overstock,Low,GreenValley Sugar & Salt 1L,Grocery,-121.0,121.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,382.38,305.32,46267.98,0.0,28.0,28.0
SKU04929,175.0,193.0,97.0,0.0,100.0,0.0,20.0,0.55,Low,Overstock,Low,CrispKing Footwear 2kg,Apparel & Footwear,-78.0,78.0,0.0,SHORTAGE,INCREASE STOCK MONITORING,Inventory is below forecast demand. Monitor stock closely and plan replenishment.,745.44,477.16,58144.32,0.0,18.0,18.0
